2022-03-31 18:56:20,679 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 18:56:20,688 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-02
2022-03-31 18:56:20,689 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 18:56:20,695 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 18:56:20,703 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-03
2022-03-31 18:56:20,703 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 18:56:20,708 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 18:56:20,718 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 18:56:20,719 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 18:56:20,723 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 18:56:20,734 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 18:56:20,734 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 18:56:20,739 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 18:56:20,749 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 18:56:20,750 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 18:56:20,754 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 18:56:20,763 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 18:56:20,764 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 18:56:20,771 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:12,912 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:12,928 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:12,956 root         INFO     Fazendo requisição para BrasilAPI com a data: 2020-04-28
2022-03-31 19:45:12,957 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:12,966 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:12,980 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:12,981 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:13,013 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:13,013 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:13,021 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:13,036 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:13,037 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:13,065 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:13,065 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:13,091 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:13,091 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:14,070 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:14,070 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:14,076 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:14,092 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:14,093 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:14,101 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:14,111 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:14,111 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:14,123 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:14,136 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:14,136 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:14,147 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:14,157 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-02
2022-03-31 19:45:14,158 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:14,165 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:14,175 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-03
2022-03-31 19:45:14,175 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:14,184 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:14,194 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:14,195 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:14,201 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:14,212 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:14,213 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:14,219 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:14,230 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:14,230 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:14,235 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:14,245 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:14,245 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:14,251 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:53,684 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:53,686 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,715 root         INFO     Fazendo requisição para BrasilAPI com a data: 2020-04-28
2022-03-31 19:45:53,716 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,723 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:53,737 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:53,737 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,766 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:53,766 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,772 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:53,783 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:53,784 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,806 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:53,807 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,830 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:53,830 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,860 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:53,860 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,872 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-12-25
2022-03-31 19:45:53,872 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,882 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:53,883 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,890 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:53,898 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:53,900 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,907 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:53,918 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:53,918 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,926 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:53,937 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:53,937 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,944 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:53,955 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-02
2022-03-31 19:45:53,955 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,961 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:53,972 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-03
2022-03-31 19:45:53,972 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,978 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:53,987 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:53,988 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:53,994 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:54,003 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:54,003 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:54,009 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:54,018 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:45:54,018 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:54,024 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:45:54,033 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:45:54,034 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:45:54,040 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:46:24,233 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:46:24,234 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,261 root         INFO     Fazendo requisição para BrasilAPI com a data: 2020-04-28
2022-03-31 19:46:24,261 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,269 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:46:24,278 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:46:24,278 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,303 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:46:24,303 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,309 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:46:24,321 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:46:24,321 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,348 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:46:24,348 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,370 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:46:24,370 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,398 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:46:24,399 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,410 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-12-25
2022-03-31 19:46:24,410 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,423 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:46:24,423 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,430 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:46:24,439 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:46:24,440 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,446 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:46:24,456 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:46:24,456 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,462 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:46:24,472 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:46:24,473 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,478 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:46:24,489 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-02
